#group,false,false,false,false,false,true,false,false
#datatype,string,long,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string
#default,_result,,,,,,,
,result,table,_field,_start,_stop,_time,_value,equipmentId
,,454,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T14:00:00Z,120,122937
,,455,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T15:00:00Z,0.2674239017899916,122937
,,455,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T15:00:00Z,120,122937
,,456,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T16:00:00Z,0.26701398984865404,122937
,,456,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T16:00:00Z,120,122937
,,457,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T17:00:00Z,0.26801504744189797,122937
,,457,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T17:00:00Z,120,122937
,,458,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T18:00:00Z,0.26838473247359385,122937
,,458,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T18:00:00Z,120,122937
,,459,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T19:00:00Z,0.2696877340994729,122937
,,459,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T19:00:00Z,120,122937
,,460,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T20:00:00Z,0.2695640454672369,122937
,,460,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T20:00:00Z,120,122937
,,461,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T21:00:00Z,0.267209081587304,122937
,,461,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T21:00:00Z,120,122937
,,462,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T22:00:00Z,0.2665256598156018,122937
,,462,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T22:00:00Z,120,122937
,,463,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T23:00:00Z,0.26657636466164053,122937
,,463,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T23:00:00Z,120,122937
,,464,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T00:00:00Z,0.26594046224247825,122937
,,464,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T00:00:00Z,120,122937
,,465,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T01:00:00Z,0.26454189100628756,122937
,,465,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T01:00:00Z,120,122937
,,466,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T02:00:00Z,0.2632240152239185,122937
,,466,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T02:00:00Z,120,122937
,,467,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T03:00:00Z,0.26233953498491924,122937
,,467,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T03:00:00Z,120,122937
,,468,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T04:00:00Z,0.2621687042226749,122937
,,468,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T04:00:00Z,120,122937
,,469,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T05:00:00Z,0.26273463684541487,122937
,,469,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T05:00:00Z,120,122937
,,470,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T06:00:00Z,0.26459165622422964,122937
,,470,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T06:00:00Z,120,122937
,,471,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T07:00:00Z,0.26658428308484394,122937
,,471,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T07:00:00Z,120,122937
,,472,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T08:00:00Z,0.2669770406346554,122937
,,472,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T08:00:00Z,120,122937
,,473,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T09:00:00Z,0.2684725515257984,122937
,,473,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T09:00:00Z,120,122937
,,474,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T10:00:00Z,0.26856528884809283,122937
,,474,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T10:00:00Z,120,122937
,,475,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T11:00:00Z,0.26956060548150385,122937
,,475,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T11:00:00Z,120,122937
,,476,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T12:00:00Z,0.2695391745841683,122937
,,476,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T12:00:00Z,120,122937
,,477,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T13:00:00Z,0.2700963131150055,122937
,,477,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T13:00:00Z,120,122937
,,478,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T14:00:00Z,0.270274632491116,122937
,,478,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T14:00:00Z,120,122937
,,479,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T15:00:00Z,0.27012801215041693,122937
,,479,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T15:00:00Z,120,122937
,,480,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T16:00:00Z,0.2688976926041497,122937
,,480,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T16:00:00Z,120,122937
,,481,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T17:00:00Z,0.26803069530141194,122937
,,481,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T17:00:00Z,120,122937
,,482,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T18:00:00Z,0.26814722692701976,122937
,,482,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T18:00:00Z,120,122937
,,483,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T19:00:00Z,0.241899467298567,122937
,,483,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T19:00:00Z,120,122937
,,484,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T20:00:00Z,0.2692419648938285,122937
,,484,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T20:00:00Z,120,122937
,,485,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T21:00:00Z,0.2684348886444389,122937
,,485,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T21:00:00Z,120,122937
,,486,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T22:00:00Z,0.2664480089110353,122937
,,486,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T22:00:00Z,120,122937
,,487,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T23:00:00Z,0.2666118031644609,122937
,,487,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-23T23:00:00Z,120,122937
,,488,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T00:00:00Z,0.26640323963013546,122937
,,488,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T00:00:00Z,120,122937
,,489,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T01:00:00Z,0.26362525939014014,122937
,,489,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T01:00:00Z,120,122937
,,490,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T02:00:00Z,0.2635046321997748,122937
,,490,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T02:00:00Z,120,122937
,,491,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T03:00:00Z,0.2648667065011512,122937
,,491,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T03:00:00Z,120,122937
,,492,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T04:00:00Z,0.26451613379766675,122937
,,492,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T04:00:00Z,120,122937
,,493,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T05:00:00Z,0.2635924217384169,122937
,,493,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T05:00:00Z,120,122937
,,494,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T06:00:00Z,0.2652987638631312,122937
,,494,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T06:00:00Z,120,122937
,,495,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T07:00:00Z,0.2670056627482054,122937
,,495,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T07:00:00Z,120,122937
,,496,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T08:00:00Z,0.26886561314933355,122937
,,496,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T08:00:00Z,120,122937
,,497,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T09:00:00Z,0.2678799129035907,122937
,,497,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T09:00:00Z,120,122937
,,498,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T10:00:00Z,0.2689175466866557,122937
,,498,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T10:00:00Z,120,122937
,,499,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T11:00:00Z,0.26996437808447094,122937
,,499,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T11:00:00Z,120,122937
,,500,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T12:00:00Z,0.2707682336626392,122937
,,500,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T12:00:00Z,120,122937
,,501,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T13:00:00Z,0.2704793287744988,122937
,,501,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T13:00:00Z,120,122937
,,502,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T14:00:00Z,0.2710870712224621,122937
,,502,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T14:00:00Z,120,122937
,,503,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T15:00:00Z,0.26865292354279835,122937
,,503,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T15:00:00Z,120,122937
,,504,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T16:00:00Z,0.2660698398005338,122937
,,504,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T16:00:00Z,120,122937
,,505,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T17:00:00Z,0.26709447775055356,122937
,,505,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T17:00:00Z,120,122937
,,506,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T18:00:00Z,0.2670396042944633,122937
,,506,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T18:00:00Z,120,122937
,,507,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T19:00:00Z,0.2656447288499832,122937
,,507,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T19:00:00Z,120,122937
,,508,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T20:00:00Z,0.26591060665262434,122937
,,508,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T20:00:00Z,120,122937
,,509,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T21:00:00Z,0.26519066104868994,122937
,,509,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T21:00:00Z,120,122937
,,510,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T22:00:00Z,0.2664892600074938,122937
,,510,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T22:00:00Z,120,122937
,,511,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T23:00:00Z,0.2659436640666199,122937
,,511,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-24T23:00:00Z,120,122937
,,512,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T00:00:00Z,0.26642899421766914,122937
,,512,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T00:00:00Z,120,122937
,,513,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T01:00:00Z,0.2629695917535527,122937
,,513,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T01:00:00Z,120,122937
,,514,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T02:00:00Z,0.2626346748131689,122937
,,514,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T02:00:00Z,120,122937
,,515,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T03:00:00Z,0.2619923061518775,122937
,,515,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T03:00:00Z,120,122937
,,516,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T04:00:00Z,0.26583989779347317,122937
,,516,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T04:00:00Z,120,122937
,,517,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T05:00:00Z,0.26338593332191046,122937
,,517,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T05:00:00Z,120,122937
,,518,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T06:00:00Z,0.2641529533477656,122937
,,518,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T06:00:00Z,120,122937
,,519,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T07:00:00Z,0.2664030943915897,122937
,,519,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T07:00:00Z,120,122937
,,520,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T08:00:00Z,0.26385627499679565,122937
,,520,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T08:00:00Z,120,122937
,,521,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T09:00:00Z,0.2630642606618839,122937
,,521,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T09:00:00Z,120,122937
,,522,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T10:00:00Z,0.2650403180318027,122937
,,522,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T10:00:00Z,120,122937
,,523,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T11:00:00Z,0.26846220671446486,122937
,,523,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T11:00:00Z,120,122937
,,524,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T12:00:00Z,0.27058857146823456,122937
,,524,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T12:00:00Z,120,122937
,,525,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T13:00:00Z,0.27192982991512293,122937
,,525,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T13:00:00Z,120,122937
,,526,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T14:00:00Z,0.2695126365409597,122937
,,526,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T14:00:00Z,120,122937
,,527,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T15:00:00Z,0.2694418245088281,122937
,,527,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T15:00:00Z,120,122937
,,528,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T16:00:00Z,0.2672470457458411,122937
,,528,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T16:00:00Z,120,122937
,,529,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T17:00:00Z,0.2676534997070355,122937
,,529,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T17:00:00Z,120,122937
,,530,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T18:00:00Z,0.2676312206990432,122937
,,530,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T18:00:00Z,120,122937
,,531,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T19:00:00Z,0.26750147241693706,122937
,,531,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T19:00:00Z,120,122937
,,532,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T20:00:00Z,0.2677001844885084,122937
,,532,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T20:00:00Z,120,122937
,,533,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T21:00:00Z,0.26830834224004535,122937
,,533,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T21:00:00Z,120,122937
,,534,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T22:00:00Z,0.2682929825285806,122937
,,534,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T22:00:00Z,120,122937
,,535,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T23:00:00Z,0.2709283441883384,122937
,,535,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-25T23:00:00Z,120,122937
,,536,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T00:00:00Z,0.32163337496158595,122937
,,536,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T00:00:00Z,120,122937
,,537,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T01:00:00Z,0.3412608988547092,122937
,,537,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T01:00:00Z,120,122937
,,538,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T02:00:00Z,0.49490630754481835,122937
,,538,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T02:00:00Z,120,122937
,,539,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T03:00:00Z,0.43609207583063764,122937
,,539,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T03:00:00Z,120,122937
,,540,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T04:00:00Z,0.3623281911872355,122937
,,540,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T04:00:00Z,120,122937
,,541,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T05:00:00Z,0.7123958970146349,122937
,,541,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T05:00:00Z,121,122937
,,542,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T06:00:00Z,0.618078287129559,122937
,,542,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T06:00:00Z,118,122937
,,543,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T07:00:00Z,0.4443433379358927,122937
,,543,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T07:00:00Z,118,122937
,,544,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T08:00:00Z,0.476491392905426,122937
,,544,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T08:00:00Z,120,122937
,,545,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T09:00:00Z,0.4435719726852757,122937
,,545,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T09:00:00Z,120,122937
,,546,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T10:00:00Z,0.3414216429665544,122937
,,546,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T10:00:00Z,120,122937
,,547,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T11:00:00Z,0.32925520758157517,122937
,,547,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T11:00:00Z,120,122937
,,548,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T12:00:00Z,0.3322410006509654,122937
,,548,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T12:00:00Z,120,122937
,,549,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T13:00:00Z,0.3327823791374884,122937
,,549,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T13:00:00Z,120,122937
,,550,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T14:00:00Z,0.3312145958551279,122937
,,550,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T14:00:00Z,120,122937
,,551,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T15:00:00Z,0.3354777254573144,122937
,,551,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T15:00:00Z,120,122937
,,552,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T16:00:00Z,0.3308724547359382,122937
,,552,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T16:00:00Z,120,122937
,,553,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T17:00:00Z,0.3297479973944176,122937
,,553,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T17:00:00Z,120,122937
,,554,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T18:00:00Z,0.3296599817631361,122937
,,554,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T18:00:00Z,120,122937
,,555,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T19:00:00Z,0.3268985270995754,122937
,,555,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T19:00:00Z,119,122937
,,556,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T20:00:00Z,0.33032094193566214,122937
,,556,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T20:00:00Z,120,122937
,,557,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T21:00:00Z,0.3321892411171383,122937
,,557,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T21:00:00Z,120,122937
,,558,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T22:00:00Z,0.3316298421842617,122937
,,558,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T22:00:00Z,120,122937
,,559,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T23:00:00Z,0.3308942740953149,122937
,,559,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-26T23:00:00Z,120,122937
,,560,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T00:00:00Z,0.35372877977072825,122937
,,560,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T00:00:00Z,120,122937
,,561,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T01:00:00Z,0.4255191595599196,122937
,,561,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T01:00:00Z,120,122937
,,562,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T02:00:00Z,0.3713911892006514,122937
,,562,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T02:00:00Z,120,122937
,,563,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T03:00:00Z,0.4265134535122511,122937
,,563,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T03:00:00Z,120,122937
,,564,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T04:00:00Z,0.4675957382600233,122937
,,564,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T04:00:00Z,120,122937
,,565,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T05:00:00Z,0.49010840159014385,122937
,,565,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T05:00:00Z,120,122937
,,566,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T06:00:00Z,0.5140800424882338,122937
,,566,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T06:00:00Z,120,122937
,,567,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T07:00:00Z,0.49750732970884537,122937
,,567,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T07:00:00Z,120,122937
,,568,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T08:00:00Z,0.49197306723882045,122937
,,568,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-27T08:00:00Z,120,122937
